stem,stratum,in_wordnet,wordnet_pos,forms,n_forms,stem_intake
shrublike,not-in-wn,False,,shrubliker shrublikest,2,twl_scrabble_dictionary
shunnable,not-in-wn,False,,shunnabler shunnablest,2,twl_scrabble_dictionary
shuntable,not-in-wn,False,,shuntabler shuntablest,2,
shyest,wn-adj,True,as,shyester,1,twl_scrabble_dictionary
sialadenopathy,not-in-wn,False,,sialadenopathier sialadenopathiest,2,
sialectatic,not-in-wn,False,,sialectaticer sialectaticest,2,
sialendoscopy,not-in-wn,False,,sialendoscopier sialendoscopiest,2,
sialic,not-in-wn,False,,sialicer sialicest,2,twl_scrabble_dictionary
sialoid,not-in-wn,False,,sialoider sialoidest,2,twl_scrabble_dictionary
sibilant,wn-adj,True,ns,sibilanter sibilantest,2,twl_scrabble_dictionary
sidedress,not-in-wn,False,,sidedressest,1,twl_scrabble_dictionary
silverous,not-in-wn,False,,silverouser silverousest,2,
silvical,not-in-wn,False,,silvicaler silvicalest,2,twl_scrabble_dictionary
simious,not-in-wn,False,,simiouser simiousest,2,twl_scrabble_dictionary
singable,wn-adj,True,s,singabler singablest,2,twl_scrabble_dictionary
singsongy,not-in-wn,False,,singsongier singsongiest,2,twl_scrabble_dictionary
sinistrous,not-in-wn,False,,sinistrouser sinistrousest,2,twl_scrabble_dictionary
sinological,not-in-wn,False,,sinologicaler sinologicalest,2,twl_scrabble_dictionary
sinuous,wn-adj,True,s,sinuouser sinuousest,2,twl_scrabble_dictionary
sinusoid,wn-other,True,n,sinusoider sinusoidest,2,twl_scrabble_dictionary
siphonable,not-in-wn,False,,siphonabler siphonablest,2,
siphonapterous,not-in-wn,False,,siphonapterouser siphonapterousest,2,
siphoneous,not-in-wn,False,,siphoneouser siphoneousest,2,
siphoniferous,not-in-wn,False,,siphoniferouser siphoniferousest,2,
siphonostomate,not-in-wn,False,,siphonostomater siphonostomatest,2,
sissyish,wn-adj,True,s,sissyisher sissyishest,2,twl_scrabble_dictionary
sistroid,not-in-wn,False,,sistroider sistroidest,2,twl_scrabble_dictionary
sisyphean,wn-adj,True,as,sisypheaner sisypheanest,2,authoritative_extracts
sittable,not-in-wn,False,,sittabler sittablest,2,
sizable,wn-adj,True,s,sizabler sizablest,2,twl_scrabble_dictionary
sizeable,wn-adj,True,s,sizeabler sizeablest,2,twl_scrabble_dictionary
skateable,not-in-wn,False,,skateabler skateablest,2,
skew,wn-adj,True,sv,skewest,1,twl_scrabble_dictionary
skiffless,wn-other,True,n,skifflesser skifflessest,2,twl_scrabble_dictionary
skiffy,not-in-wn,False,,skiffier skiffiest,2,
skilful,wn-adj,True,s,skilfuler,1,twl_scrabble_dictionary
skilless,not-in-wn,False,,skillesser skillessest,2,twl_scrabble_dictionary
skillful,wn-adj,True,s,skillfuler skillfulest,2,
skimobile,not-in-wn,False,,skimobiler,1,twl_scrabble_dictionary
skimp,wn-other,True,v,skimpest,1,twl_scrabble_dictionary
skinfold,not-in-wn,False,,skinfolder,1,
skinlike,not-in-wn,False,,skinliker skinlikest,2,twl_scrabble_dictionary
skinnable,not-in-wn,False,,skinnabler skinnablest,2,
skippable,not-in-wn,False,,skippabler skippablest,2,twl_scrabble_dictionary
skittish,wn-adj,True,s,skittishest,1,twl_scrabble_dictionary
skyless,not-in-wn,False,,skylesser skylessest,2,
slakable,not-in-wn,False,,slakabler slakablest,2,twl_scrabble_dictionary
slaughterous,wn-adj,True,s,slaughterouser slaughterousest,2,twl_scrabble_dictionary
slayable,not-in-wn,False,,slayabler slayablest,2,twl_scrabble_dictionary
sleave,not-in-wn,False,,sleavest,1,twl_scrabble_dictionary
sleekly,wn-other,True,r,sleeklier sleekliest,2,twl_scrabble_dictionary
sleepless,wn-adj,True,s,sleeplesser sleeplessest,2,twl_scrabble_dictionary
sleuthhound,wn-other,True,n,sleuthhounder sleuthhoundest,2,twl_scrabble_dictionary
sleuthy,not-in-wn,False,,sleuthier sleuthiest,2,
sliceable,not-in-wn,False,,sliceabler sliceablest,2,twl_scrabble_dictionary
slid,wn-other,True,v,slidder,1,twl_scrabble_dictionary
slingable,not-in-wn,False,,slingabler slingablest,2,
slitlike,not-in-wn,False,,slitliker slitlikest,2,twl_scrabble_dictionary
slowfox,not-in-wn,False,,slowfoxer,1,
smackable,not-in-wn,False,,smackabler smackablest,2,
smallsword,not-in-wn,False,,smallsworder,1,twl_scrabble_dictionary
smoochable,not-in-wn,False,,smoochabler smoochablest,2,
snakehead,wn-other,True,n,snakeheader,1,twl_scrabble_dictionary
snapback,not-in-wn,False,,snapbacker,1,twl_scrabble_dictionary
snappish,wn-adj,True,s,snappisher snappishest,2,twl_scrabble_dictionary
sneerful,not-in-wn,False,,sneerfuller sneerfullest,2,twl_scrabble_dictionary
snidest,wn-adj,True,s,snidester,1,twl_scrabble_dictionary
sniffable,not-in-wn,False,,sniffabler sniffablest,2,twl_scrabble_dictionary
snippish,not-in-wn,False,,snippisher snippishest,2,
snortable,not-in-wn,False,,snortabler snortablest,2,
snubbable,not-in-wn,False,,snubbabler snubbablest,2,
social,wn-adj,True,ans,socialest,1,twl_scrabble_dictionary
socialise,wn-other,True,v,socialiser,1,twl_scrabble_dictionary
sockful,not-in-wn,False,,sockfuller sockfullest,2,
sockless,not-in-wn,False,,socklesser socklessest,2,twl_scrabble_dictionary
sodalite,wn-other,True,n,sodaliter,1,twl_scrabble_dictionary
sodden,wn-adj,True,s,soddener soddenest,2,twl_scrabble_dictionary
softshell,not-in-wn,False,,softsheller softshellest,2,twl_scrabble_dictionary
solecistic,not-in-wn,False,,solecisticer solecisticest,2,twl_scrabble_dictionary
solenaceous,not-in-wn,False,,solenaceouser solenaceousest,2,
solenoglyphic,not-in-wn,False,,solenoglyphicer solenoglyphicest,2,
solenoglyphous,not-in-wn,False,,solenoglyphouser solenoglyphousest,2,
solenoidal,not-in-wn,False,,solenoidaler solenoidalest,2,twl_scrabble_dictionary
solenophagous,not-in-wn,False,,solenophagouser solenophagousest,2,
solitary,wn-adj,True,ns,solitarier,1,twl_scrabble_dictionary
soloistic,not-in-wn,False,,soloisticer soloisticest,2,twl_scrabble_dictionary
solstitial,not-in-wn,False,,solstitialer solstitialest,2,twl_scrabble_dictionary
soluble,wn-adj,True,a,solubler solublest,2,twl_scrabble_dictionary
sonant,wn-adj,True,an,sonanter sonantest,2,twl_scrabble_dictionary
songful,wn-adj,True,s,songfuler songfulest,2,twl_scrabble_dictionary
songless,not-in-wn,False,,songlesser songlessest,2,twl_scrabble_dictionary
sophic,not-in-wn,False,,sophicer sophicest,2,
sortilege,not-in-wn,False,,sortileger,1,twl_scrabble_dictionary
sourceless,not-in-wn,False,,sourcelesser sourcelessest,2,twl_scrabble_dictionary
sourish,wn-adj,True,s,sourisher sourishest,2,twl_scrabble_dictionary
sous,wn-other,True,n,sousest,1,twl_scrabble_dictionary
sowable,not-in-wn,False,,sowabler sowablest,2,twl_scrabble_dictionary
spallable,not-in-wn,False,,spallabler spallablest,2,twl_scrabble_dictionary
spatiotemporal,wn-adj,True,as,spatiotemporaler spatiotemporalest,2,twl_scrabble_dictionary
spatulous,not-in-wn,False,,spatulouser spatulousest,2,
spawnable,not-in-wn,False,,spawnabler spawnablest,2,
spearlike,not-in-wn,False,,spearliker spearlikest,2,twl_scrabble_dictionary
speculable,not-in-wn,False,,speculabler speculablest,2,
specular,wn-adj,True,s,specularer specularest,2,twl_scrabble_dictionary
speechworthy,not-in-wn,False,,speechworthier speechworthiest,2,
speeddial,not-in-wn,False,,speeddialer,1,
spermic,not-in-wn,False,,spermicer spermicest,2,twl_scrabble_dictionary
spermigerous,not-in-wn,False,,spermigerouser spermigerousest,2,
spermiogenic,not-in-wn,False,,spermiogenicer spermiogenicest,2,
spermoblastic,not-in-wn,False,,spermoblasticer spermoblasticest,2,
sphaeroid,not-in-wn,False,,sphaeroider sphaeroidest,2,
spheromembranous,not-in-wn,False,,spheromembranouser spheromembranousest,2,
spheroquartic,not-in-wn,False,,spheroquarticer spheroquarticest,2,
spherosideritic,not-in-wn,False,,spherosideriticer spherosideriticest,2,
spherosymmetrical,not-in-wn,False,,spherosymmetricaler spherosymmetricalest,2,
spherotoric,not-in-wn,False,,spherotoricer spherotoricest,2,
spherular,not-in-wn,False,,spherularer spherularest,2,twl_scrabble_dictionary
sphingolipidomic,not-in-wn,False,,sphingolipidomicest,1,
sphingophilous,not-in-wn,False,,sphingophilouser sphingophilousest,2,
sphinxlike,not-in-wn,False,,sphinxliker sphinxlikest,2,twl_scrabble_dictionary
sphygmic,not-in-wn,False,,sphygmicer sphygmicest,2,twl_scrabble_dictionary
spick,wn-adj,True,ns,spicker spickest,2,twl_scrabble_dictionary
spiculous,not-in-wn,False,,spiculousest,1,
spillable,not-in-wn,False,,spillabler spillablest,2,twl_scrabble_dictionary
spineless,wn-adj,True,as,spinelesser spinelessest,2,twl_scrabble_dictionary
spinelloid,not-in-wn,False,,spinelloider spinelloidest,2,
spiritless,wn-adj,True,as,spiritlesser spiritlessest,2,twl_scrabble_dictionary
spiritous,wn-adj,True,s,spiritouser spiritousest,2,twl_scrabble_dictionary
spiritual,wn-adj,True,ns,spiritualer spiritualest,2,twl_scrabble_dictionary
spirituous,wn-adj,True,s,spirituouser spirituousest,2,twl_scrabble_dictionary
spiroid,not-in-wn,False,,spiroider spiroidest,2,twl_scrabble_dictionary
spiroketal,not-in-wn,False,,spiroketaler spiroketalest,2,
spirolactam,not-in-wn,False,,spirolactamer spirolactamest,2,
spirostanic,not-in-wn,False,,spirostanicer spirostanicest,2,
splashable,not-in-wn,False,,splashabler splashablest,2,
spleenful,not-in-wn,False,,spleenfuler spleenfulest,2,twl_scrabble_dictionary
splenorenal,not-in-wn,False,,splenorenalest,1,
splenotic,not-in-wn,False,,splenoticer splenoticest,2,
splicable,not-in-wn,False,,splicabler splicablest,2,
spliceable,not-in-wn,False,,spliceabler spliceablest,2,
spongioid,not-in-wn,False,,spongioider spongioidest,2,
spongiotic,not-in-wn,False,,spongioticer spongioticest,2,
spongivorous,not-in-wn,False,,spongivorouser spongivorousest,2,
spongoblastic,not-in-wn,False,,spongoblasticer spongoblasticest,2,
spoofable,not-in-wn,False,,spoofabler spoofablest,2,
spoonable,not-in-wn,False,,spoonabler spoonablest,2,
spoor,wn-other,True,n,spoorer,1,twl_scrabble_dictionary
sporinitic,not-in-wn,False,,sporiniticer sporiniticest,2,
sporiparous,not-in-wn,False,,sporiparouser sporiparousest,2,
spornosexual,not-in-wn,False,,spornosexualer spornosexualest,2,
sporoblastic,not-in-wn,False,,sporoblasticer sporoblasticest,2,
sporogenetic,not-in-wn,False,,sporogeneticer sporogeneticest,2,
sporogenic,not-in-wn,False,,sporogenicer sporogenicest,2,twl_scrabble_dictionary
sporogenous,wn-adj,True,a,sporogenouser sporogenousest,2,twl_scrabble_dictionary
sporogonic,not-in-wn,False,,sporogonicer sporogonicest,2,twl_scrabble_dictionary
spouselike,not-in-wn,False,,spouseliker spouselikest,2,
sprayable,not-in-wn,False,,sprayabler sprayablest,2,
springboard,wn-other,True,n,springboarder,1,twl_scrabble_dictionary
springclean,not-in-wn,False,,springcleaner,1,
sproingy,not-in-wn,False,,sproingier sproingiest,2,
spumeous,not-in-wn,False,,spumeouser spumeousest,2,
spumiferous,not-in-wn,False,,spumiferouser spumiferousest,2,
spumous,not-in-wn,False,,spumouser spumousest,2,twl_scrabble_dictionary
sputumous,not-in-wn,False,,sputumouser sputumousest,2,
squallish,not-in-wn,False,,squallisher squallishest,2,twl_scrabble_dictionary
squameous,not-in-wn,False,,squameouser squameousest,2,
squamiferous,not-in-wn,False,,squamiferouser squamiferousest,2,
squamigerous,not-in-wn,False,,squamigerouser squamigerousest,2,
squamotemporal,not-in-wn,False,,squamotemporaler squamotemporalest,2,
squamous,not-in-wn,False,,squamouser squamousest,2,twl_scrabble_dictionary
squamuliferous,not-in-wn,False,,squamuliferouser squamuliferousest,2,
squanderable,not-in-wn,False,,squanderabler squanderablest,2,
squarable,not-in-wn,False,,squarabler squarablest,2,
squarish,wn-adj,True,s,squarisher squarishest,2,twl_scrabble_dictionary
squeamish,wn-adj,True,s,squeamisher squeamishest,2,twl_scrabble_dictionary
squeezable,wn-adj,True,s,squeezabler squeezablest,2,twl_scrabble_dictionary
squitty,not-in-wn,False,,squittier squittiest,2,
stackable,not-in-wn,False,,stackabler stackablest,2,twl_scrabble_dictionary
stackless,not-in-wn,False,,stacklesser stacklessest,2,twl_scrabble_dictionary
staffable,not-in-wn,False,,staffabler staffablest,2,
stagecoach,wn-other,True,n,stagecoacher,1,twl_scrabble_dictionary
stagelike,not-in-wn,False,,stageliker stagelikest,2,twl_scrabble_dictionary
stageworthy,not-in-wn,False,,stageworthier stageworthiest,2,
stainable,wn-adj,True,a,stainabler stainablest,2,twl_scrabble_dictionary
stainless,wn-adj,True,ns,stainlesser stainlessest,2,twl_scrabble_dictionary
stakeable,not-in-wn,False,,stakeabler stakeablest,2,
stalkable,not-in-wn,False,,stalkabler stalkablest,2,
stamenoid,not-in-wn,False,,stamenoider stamenoidest,2,
staminal,not-in-wn,False,,staminaler staminalest,2,twl_scrabble_dictionary
stank,wn-other,True,v,stankest,1,twl_scrabble_dictionary
stanky,not-in-wn,False,,stankier,1,
stannic,wn-adj,True,a,stannicer stannicest,2,twl_scrabble_dictionary
stannous,wn-adj,True,a,stannouser stannousest,2,twl_scrabble_dictionary
staphylogenic,not-in-wn,False,,staphylogenicer staphylogenicest,2,
staphyloid,not-in-wn,False,,staphyloider staphyloidest,2,
starboard,wn-adj,True,nsv,starboarder starboardest,2,twl_scrabble_dictionary
stareable,not-in-wn,False,,stareabler stareablest,2,
starlessness,not-in-wn,False,,starlessnesser,1,
statable,not-in-wn,False,,statabler statablest,2,twl_scrabble_dictionary
statant,wn-adj,True,s,statanter statantest,2,twl_scrabble_dictionary
stateful,not-in-wn,False,,statefuler statefulest,2,
steedlike,not-in-wn,False,,steedliker steedlikest,2,twl_scrabble_dictionary
stegosauroid,not-in-wn,False,,stegosauroider stegosauroidest,2,
stelar,not-in-wn,False,,stelarer stelarest,2,twl_scrabble_dictionary
stellar,wn-adj,True,as,stellarest,1,twl_scrabble_dictionary
stellular,not-in-wn,False,,stellularer stellularest,2,twl_scrabble_dictionary
stemlike,not-in-wn,False,,stemliker stemlikest,2,twl_scrabble_dictionary
stemmatal,not-in-wn,False,,stemmataler stemmatalest,2,
stemmatical,not-in-wn,False,,stemmaticaler stemmaticalest,2,
stepboard,not-in-wn,False,,stepboarder,1,
steppy,not-in-wn,False,,steppier steppiest,2,
stereomechanical,not-in-wn,False,,stereomechanicaler stereomechanicalest,2,
stereomicroscopical,not-in-wn,False,,stereomicroscopicaler stereomicroscopicalest,2,
stereonegative,not-in-wn,False,,stereonegativer stereonegativest,2,
stereophotographic,not-in-wn,False,,stereophotographicer stereophotographicest,2,
stereophysical,not-in-wn,False,,stereophysicaler stereophysicalest,2,
stereoplasmic,not-in-wn,False,,stereoplasmicer stereoplasmicest,2,
stereoplastic,not-in-wn,False,,stereoplasticer stereoplasticest,2,
stereoptic,not-in-wn,False,,stereopticer stereopticest,2,
stereotactic,not-in-wn,False,,stereotacticer stereotacticest,2,twl_scrabble_dictionary
stereotypical,wn-adj,True,s,stereotypicaler stereotypicalest,2,twl_scrabble_dictionary
sterical,not-in-wn,False,,stericaler stericalest,2,twl_scrabble_dictionary
sterilizable,not-in-wn,False,,sterilizabler sterilizablest,2,
stew,wn-other,True,nv,stewer stewest,2,twl_scrabble_dictionary
sthenic,not-in-wn,False,,sthenicer sthenicest,2,twl_scrabble_dictionary
stiloid,not-in-wn,False,,stiloider stiloidest,2,
stipulative,not-in-wn,False,,stipulativer stipulativest,2,
stockable,not-in-wn,False,,stockabler stockablest,2,
stomatal,wn-adj,True,a,stomataler stomatalest,2,twl_scrabble_dictionary
stomatic,not-in-wn,False,,stomaticer stomaticest,2,twl_scrabble_dictionary
stomatocytic,not-in-wn,False,,stomatocyticer stomatocyticest,2,
stomatodeal,not-in-wn,False,,stomatodealer stomatodealest,2,
stomatogenic,not-in-wn,False,,stomatogenicer stomatogenicest,2,
stomatologic,not-in-wn,False,,stomatologicer stomatologicest,2,
stomatopathy,not-in-wn,False,,stomatopathier stomatopathiest,2,
stomatopharyngeal,not-in-wn,False,,stomatopharyngealer stomatopharyngealest,2,
stomatophorous,not-in-wn,False,,stomatophorouser stomatophorousest,2,
stomatopod,wn-other,True,n,stomatopoder stomatopodest,2,twl_scrabble_dictionary
stomatopodous,not-in-wn,False,,stomatopodouser stomatopodousest,2,
stomatous,wn-adj,True,a,stomatousest,1,twl_scrabble_dictionary
stomodeal,not-in-wn,False,,stomodealer stomodealest,2,twl_scrabble_dictionary
stomodial,not-in-wn,False,,stomodialer stomodialest,2,
stomogastric,not-in-wn,False,,stomogastricer stomogastricest,2,
stompable,not-in-wn,False,,stompabler stompablest,2,
stonable,not-in-wn,False,,stonabler stonablest,2,twl_scrabble_dictionary
stoopball,not-in-wn,False,,stoopballer,1,twl_scrabble_dictionary
stoplight,wn-other,True,n,stoplighter,1,twl_scrabble_dictionary
stoppable,wn-adj,True,a,stoppabler stoppablest,2,twl_scrabble_dictionary
stormworn,not-in-wn,False,,stormworner stormwornest,2,
stowable,not-in-wn,False,,stowabler stowablest,2,twl_scrabble_dictionary
streamflow,not-in-wn,False,,streamflower,1,
stretchable,wn-adj,True,s,stretchabler stretchablest,2,twl_scrabble_dictionary
strident,wn-adj,True,s,stridenter stridentest,2,twl_scrabble_dictionary
strikeable,not-in-wn,False,,strikeabler strikeablest,2,
stringent,wn-adj,True,s,stringenter stringentest,2,twl_scrabble_dictionary
striolar,not-in-wn,False,,striolarer striolarest,2,
striospinal,not-in-wn,False,,striospinaler striospinalest,2,
strippy,not-in-wn,False,,strippier,1,
stroboscopy,not-in-wn,False,,stroboscopier stroboscopiest,2,
strollable,not-in-wn,False,,strollabler strollablest,2,
stromal,not-in-wn,False,,stromaler stromalest,2,twl_scrabble_dictionary
stromatal,not-in-wn,False,,stromataler stromatalest,2,
stromatic,not-in-wn,False,,stromaticer stromaticest,2,twl_scrabble_dictionary
stromatolite,not-in-wn,False,,stromatoliter stromatolitest,2,twl_scrabble_dictionary
stromatolitic,not-in-wn,False,,stromatoliticer stromatoliticest,2,twl_scrabble_dictionary
structureless,not-in-wn,False,,structurelesser structurelessest,2,twl_scrabble_dictionary
strumal,not-in-wn,False,,strumaler strumalest,2,
studentish,not-in-wn,False,,studentisher studentishest,2,
studyable,not-in-wn,False,,studyabler studyablest,2,
stunning,wn-adj,True,sv,stunninger,1,twl_scrabble_dictionary
styli,wn-other,True,n,stylier styliest,2,twl_scrabble_dictionary
stylitic,not-in-wn,False,,styliticer styliticest,2,twl_scrabble_dictionary
styloconic,not-in-wn,False,,styloconicer styloconicest,2,
stylous,not-in-wn,False,,stylouser stylousest,2,
suasive,not-in-wn,False,,suasiver suasivest,2,twl_scrabble_dictionary
subacrid,not-in-wn,False,,subacrider subacridest,2,twl_scrabble_dictionary
